datetime,symbol,open,high,low,close,volume
2022-02-25 21:30:00,NASDAQ:MU,87.9635,90.48,87.28,90.1,15008658.0
2022-02-28 21:30:00,NASDAQ:MU,88.45,89.75,87.1598,88.86,17269788.0
2022-03-01 21:30:00,NASDAQ:MU,88.56,89.84,84.66,86.26,20794836.0
2022-03-02 21:30:00,NASDAQ:MU,87.17,94.07,87.03,93.3,28398700.0
2022-03-03 21:30:00,NASDAQ:MU,91.62,92.19,88.385,89.18,22099752.0
2022-03-04 21:30:00,NASDAQ:MU,87.42,87.42,80.515,81.91,28221728.0
2022-03-07 21:30:00,NASDAQ:MU,81.76,82.97,75.625,75.7,26715511.0
2022-03-08 21:30:00,NASDAQ:MU,76.25,80.25,73.93,77.16,28343183.0
2022-03-09 21:30:00,NASDAQ:MU,79.97,80.49,77.54,79.44,19647851.0
2022-03-10 21:30:00,NASDAQ:MU,77.735,77.735,73.81,75.72,21691955.0
2022-03-11 21:30:00,NASDAQ:MU,76.655,76.7,72.635,72.82,22786509.0
2022-03-14 20:30:00,NASDAQ:MU,71.75,72.48,68.96,69.4,24893444.0
2022-03-15 20:30:00,NASDAQ:MU,70.048,73.53,68.34,73.11,22850964.0
2022-03-16 20:30:00,NASDAQ:MU,76.47,79.71,76.15,79.67,35742765.0
2022-03-17 20:30:00,NASDAQ:MU,78.2,80.58,77.2,80.52,21612244.0
2022-03-18 20:30:00,NASDAQ:MU,79.1,81.2,78.06,79.41,28601158.0
2022-03-21 20:30:00,NASDAQ:MU,78.99,79.89,75.53,78.35,30878163.0
2022-03-22 20:30:00,NASDAQ:MU,77.7,79.73,77.51,79.12,16768042.0
2022-03-23 20:30:00,NASDAQ:MU,77.86,78.22,75.075,75.65,28059803.0
2022-03-24 20:30:00,NASDAQ:MU,75.9,78.535,75.32,78.21,23348049.0
2022-03-25 20:30:00,NASDAQ:MU,78.265,78.3,75.13,78.1,22491043.0
2022-03-28 20:30:00,NASDAQ:MU,78.59,80.18,77.27,79.86,26605277.0
2022-03-29 20:30:00,NASDAQ:MU,82.1,82.55,79.26,82.05,41290740.0
2022-03-30 20:30:00,NASDAQ:MU,84.3,86.24,78.6,79.16,70087027.0
2022-03-31 20:30:00,NASDAQ:MU,77.67,79.96,76.83,77.89,34588634.0
2022-04-01 20:30:00,NASDAQ:MU,78.43,78.91,74.06,76.18,33536055.0
2022-04-04 20:30:00,NASDAQ:MU,76.9,78.18,76.5103,77.67,24320306.0
2022-04-05 20:30:00,NASDAQ:MU,76.71,78.02,74.3,74.61,21171421.0
2022-04-06 20:30:00,NASDAQ:MU,73.175,74.885,71.47,73.78,28080116.0
2022-04-07 20:30:00,NASDAQ:MU,73.67,74.68,72.13,73.28,22658636.0
2022-04-08 20:30:00,NASDAQ:MU,72.5,72.85,70.83,72.14,20562565.0
2022-04-11 20:30:00,NASDAQ:MU,70.55,72.91,70.09,72.03,21127921.0
2022-04-12 20:30:00,NASDAQ:MU,72.79,73.59,71.57,71.96,18658506.0
2022-04-13 20:30:00,NASDAQ:MU,72.365,73.75,71.86,72.38,18891991.0
2022-04-14 20:30:00,NASDAQ:MU,72.56,72.81,70.09,70.13,18543538.0
2022-04-18 20:30:00,NASDAQ:MU,70.25,72.1,70.05,71.15,17476740.0
2022-04-19 20:30:00,NASDAQ:MU,70.96,73.41,70.77,72.73,15138970.0
2022-04-20 20:30:00,NASDAQ:MU,73.806,76.2295,72.89,73.2,19042573.0
2022-04-21 20:30:00,NASDAQ:MU,73.97,74.49,70.65,70.92,17645347.0
2022-04-22 20:30:00,NASDAQ:MU,70.64,70.98,69.31,69.41,18682432.0
2022-04-25 20:30:00,NASDAQ:MU,68.42,70.17,67.93,70.12,20072116.0
2022-04-26 20:30:00,NASDAQ:MU,68.685,69.16,67.04,67.08,18628694.0
2022-04-27 20:30:00,NASDAQ:MU,66.13,68.48,65.862,66.47,17123641.0
2022-04-28 20:30:00,NASDAQ:MU,67.65,70.81,67.06,70.18,21058415.0
2022-04-29 20:30:00,NASDAQ:MU,69.1,71.335,68.02,68.19,16843482.0
2022-05-02 20:30:00,NASDAQ:MU,68.16,70.74,67.58,70.6,15342804.0
2022-05-03 20:30:00,NASDAQ:MU,70.47,71.96,70.2,71.26,13539078.0
2022-05-04 20:30:00,NASDAQ:MU,71.77,73.9,70.16,73.62,17201941.0
2022-05-05 20:30:00,NASDAQ:MU,72.31,72.56,70.36,71.29,16603567.0
2022-05-06 20:30:00,NASDAQ:MU,70.55,71.91,68.89,70.35,15159769.0
2022-05-09 20:30:00,NASDAQ:MU,69.2,71.4,67.48,67.93,21770876.0
2022-05-10 20:30:00,NASDAQ:MU,69.57,70.59,67.61,68.91,17662664.0
2022-05-11 20:30:00,NASDAQ:MU,68.66,70.88,66.82,66.96,17237252.0
2022-05-12 20:30:00,NASDAQ:MU,66.0,68.9011,65.87,67.71,27022917.0
2022-05-13 20:30:00,NASDAQ:MU,69.095,72.63,68.02,71.92,22871972.0
2022-05-16 20:30:00,NASDAQ:MU,71.51,72.04,70.32,70.47,13394748.0
2022-05-17 20:30:00,NASDAQ:MU,72.25,74.73,72.1499,74.48,17671486.0
2022-05-18 20:30:00,NASDAQ:MU,73.18,74.22,70.09,71.05,20635056.0
2022-05-19 20:30:00,NASDAQ:MU,70.76,71.7,69.05,69.4,17557951.0
2022-05-20 20:30:00,NASDAQ:MU,70.6,70.69,66.11,68.9,20313303.0
2022-05-23 20:30:00,NASDAQ:MU,68.77,70.1999,68.52,69.59,12356239.0
2022-05-24 20:30:00,NASDAQ:MU,68.36,68.41,66.01,66.62,18764531.0
2022-05-25 20:30:00,NASDAQ:MU,65.925,68.85,65.9,67.87,16241150.0
2022-05-26 20:30:00,NASDAQ:MU,66.39,71.0399,66.35,70.6,14902509.0
2022-05-27 20:30:00,NASDAQ:MU,71.76,73.435,71.64,73.32,13078717.0
2022-05-31 20:30:00,NASDAQ:MU,73.47,74.4797,71.93,73.84,15452990.0
2022-06-01 20:30:00,NASDAQ:MU,74.498,75.39,72.55,73.55,13595403.0
2022-06-02 20:30:00,NASDAQ:MU,73.13,75.41,73.13,75.37,11373151.0
2022-06-03 20:30:00,NASDAQ:MU,71.69,71.69,69.1101,69.94,30306552.0
2022-06-06 20:30:00,NASDAQ:MU,70.742,72.14,70.01,70.45,13198700.0
2022-06-07 20:30:00,NASDAQ:MU,68.65,70.87,68.12,70.76,14327996.0
2022-06-08 20:30:00,NASDAQ:MU,69.84,70.4,67.76,68.6,16362980.0
2022-06-09 20:30:00,NASDAQ:MU,67.94,68.69,66.0,66.02,15073741.0
2022-06-10 20:30:00,NASDAQ:MU,64.84,65.56,62.28,62.62,26647545.0
2022-06-13 20:30:00,NASDAQ:MU,60.02,60.96,58.58,58.84,24278595.0
2022-06-14 20:30:00,NASDAQ:MU,59.36,59.8721,57.72,58.7,17036011.0
2022-06-15 20:30:00,NASDAQ:MU,59.33,60.075,57.55,59.12,19726222.0
2022-06-16 20:30:00,NASDAQ:MU,57.0,57.0,54.25,55.01,22706176.0
2022-06-17 20:30:00,NASDAQ:MU,55.9,56.32,53.6,55.75,24139828.0
2022-06-21 20:30:00,NASDAQ:MU,56.815,57.92,56.34,56.8,15502830.0
2022-06-22 20:30:00,NASDAQ:MU,55.96,57.14,55.6,56.34,13524699.0
2022-06-23 20:30:00,NASDAQ:MU,56.61,56.83,54.955,56.22,13366626.0
2022-06-24 20:30:00,NASDAQ:MU,57.15,59.0,57.13,58.44,15647556.0
2022-06-27 20:30:00,NASDAQ:MU,59.575,60.045,58.37,58.78,16159869.0
2022-06-28 20:30:00,NASDAQ:MU,58.98,60.59,57.81,57.86,19404466.0
2022-06-29 20:30:00,NASDAQ:MU,57.23,57.52,55.32,56.02,17351367.0
2022-06-30 20:30:00,NASDAQ:MU,54.99,56.405,54.22,55.28,29572420.0
2022-07-01 20:30:00,NASDAQ:MU,53.29,53.96,51.4,53.65,43681742.0
2022-07-05 20:30:00,NASDAQ:MU,52.175,56.89,52.09,56.73,33766111.0
2022-07-06 20:30:00,NASDAQ:MU,56.85,58.12,56.4619,57.37,23565024.0
2022-07-07 20:30:00,NASDAQ:MU,59.1,59.31,57.84,58.85,22945542.0
2022-07-08 20:30:00,NASDAQ:MU,58.221,60.43,58.1019,59.14,19283045.0
2022-07-11 20:30:00,NASDAQ:MU,58.11,58.605,57.71,57.81,13963237.0
2022-07-12 20:30:00,NASDAQ:MU,58.415,60.08,58.1,59.18,21523085.0
2022-07-13 20:30:00,NASDAQ:MU,57.375,59.4193,57.36,58.86,13987599.0
2022-07-14 20:30:00,NASDAQ:MU,57.935,59.66,57.32,59.35,14803838.0
2022-07-15 20:30:00,NASDAQ:MU,61.48,61.7,59.4,61.53,20317786.0
2022-07-18 20:30:00,NASDAQ:MU,62.09,62.325,60.14,60.45,13233041.0
2022-07-19 20:30:00,NASDAQ:MU,61.465,62.755,61.38,62.4,19103715.0
2022-07-20 20:30:00,NASDAQ:MU,62.22,63.52,61.85,63.3,15176188.0
2022-07-21 20:30:00,NASDAQ:MU,62.6,63.68,61.93,63.64,12924682.0
2022-07-22 20:30:00,NASDAQ:MU,61.285,62.92,61.01,61.29,22201715.0
2022-07-25 20:30:00,NASDAQ:MU,61.35,61.83,59.7,60.15,14479422.0
2022-07-26 20:30:00,NASDAQ:MU,60.31,60.685,59.55,59.66,11044824.0
2022-07-27 20:30:00,NASDAQ:MU,60.49,62.39,59.61,61.89,14589817.0
2022-07-28 20:30:00,NASDAQ:MU,62.25,62.3,60.19,62.07,10120280.0
2022-07-29 20:30:00,NASDAQ:MU,61.35,62.09,60.7727,61.86,14199686.0
2022-08-01 20:30:00,NASDAQ:MU,62.5,63.99,62.0,62.54,13347167.0
2022-08-02 20:30:00,NASDAQ:MU,61.75,63.3,60.88,62.47,11535836.0
2022-08-03 20:30:00,NASDAQ:MU,62.5,64.53,62.4383,64.25,12290125.0
2022-08-04 20:30:00,NASDAQ:MU,64.12,64.99,63.65,64.85,11338439.0
2022-08-05 20:30:00,NASDAQ:MU,62.86,63.215,61.795,62.46,15047086.0
2022-08-08 20:30:00,NASDAQ:MU,61.99,62.62,60.98,61.45,11464767.0
2022-08-09 20:30:00,NASDAQ:MU,58.995,60.54,57.74,59.15,33107228.0
2022-08-10 20:30:00,NASDAQ:MU,60.0,61.5602,59.39,61.4,17418395.0
2022-08-11 20:30:00,NASDAQ:MU,62.0,64.1009,62.0,62.32,18298541.0
2022-08-12 20:30:00,NASDAQ:MU,62.66,65.415,62.23,65.04,16193978.0
2022-08-15 20:30:00,NASDAQ:MU,64.7,65.1199,63.89,64.7,9689080.0
2022-08-16 20:30:00,NASDAQ:MU,64.12,64.56,63.22,63.86,9275386.0
2022-08-17 20:30:00,NASDAQ:MU,62.81,62.81,60.76,61.62,14728358.0
2022-08-18 20:30:00,NASDAQ:MU,61.75,63.415,61.25,62.98,11303931.0
2022-08-19 20:30:00,NASDAQ:MU,61.835,62.25,60.28,60.51,14050335.0
2022-08-22 20:30:00,NASDAQ:MU,59.562,59.61,57.965,58.31,13096754.0
2022-08-23 20:30:00,NASDAQ:MU,58.35,59.29,57.76,57.86,12769112.0
2022-08-24 20:30:00,NASDAQ:MU,57.88,58.565,57.36,58.31,9961297.0
2022-08-25 20:30:00,NASDAQ:MU,58.6,61.27,58.58,61.2,12171626.0
2022-08-26 20:30:00,NASDAQ:MU,61.07,61.22,57.61,57.63,15754011.0
2022-08-29 20:30:00,NASDAQ:MU,57.31,58.0,56.52,57.01,11607551.0
2022-08-30 20:30:00,NASDAQ:MU,57.48,57.8,55.58,56.3,12743714.0
2022-08-31 20:30:00,NASDAQ:MU,55.99,57.155,55.81,56.53,14172195.0
2022-09-01 20:30:00,NASDAQ:MU,55.26,57.4,54.79,57.31,17594490.0
2022-09-02 20:30:00,NASDAQ:MU,58.3,58.8,56.0,56.33,12809670.0
2022-09-06 20:30:00,NASDAQ:MU,56.33,56.69,55.125,55.23,12133296.0
2022-09-07 20:30:00,NASDAQ:MU,55.31,55.72,54.01,55.0,17030573.0
2022-09-08 20:30:00,NASDAQ:MU,54.49,55.915,53.74,55.39,18415254.0
2022-09-09 20:30:00,NASDAQ:MU,56.17,57.68,56.17,57.44,13929807.0
2022-09-12 20:30:00,NASDAQ:MU,57.46,58.14,57.03,57.94,10711515.0
2022-09-13 20:30:00,NASDAQ:MU,55.7,56.24,53.14,53.62,22361781.0
2022-09-14 20:30:00,NASDAQ:MU,53.89,54.2302,52.455,53.11,19984874.0
