datetime,symbol,open,high,low,close,volume
2022-02-25 21:30:00,NASDAQ:CTAS,93.6125,94.6025,92.18,94.33,1722632.0
2022-02-28 21:30:00,NASDAQ:CTAS,93.1975,94.1325,92.3475,93.83,1717836.0
2022-03-01 21:30:00,NASDAQ:CTAS,93.655,93.935,92.1875,93.0375,1745432.0
2022-03-02 21:30:00,NASDAQ:CTAS,93.285,95.8375,93.07375,95.2475,2033356.0
2022-03-03 21:30:00,NASDAQ:CTAS,95.7,96.13,94.38,94.6025,1554240.0
2022-03-04 21:30:00,NASDAQ:CTAS,94.5175,95.4225,93.88125,94.7375,1280976.0
2022-03-07 21:30:00,NASDAQ:CTAS,94.64,95.03,92.6075,92.755,1929572.0
2022-03-08 21:30:00,NASDAQ:CTAS,92.23,93.69,91.1025,91.8775,3335340.0
2022-03-09 21:30:00,NASDAQ:CTAS,93.9525,94.0975,92.6775,93.54,1842608.0
2022-03-10 21:30:00,NASDAQ:CTAS,92.135,92.725,90.845,92.4375,1949740.0
2022-03-11 21:30:00,NASDAQ:CTAS,93.625,93.8775,92.2225,92.325,1487620.0
2022-03-14 20:30:00,NASDAQ:CTAS,94.7425,94.7425,92.8225,93.7525,1446676.0
2022-03-15 20:30:00,NASDAQ:CTAS,94.7175,95.86,94.235,95.5275,1458792.0
2022-03-16 20:30:00,NASDAQ:CTAS,96.105,97.53125,95.125,97.2825,1496392.0
2022-03-17 20:30:00,NASDAQ:CTAS,97.235,98.745,96.2825,98.745,1214064.0
2022-03-18 20:30:00,NASDAQ:CTAS,98.76,100.66,98.03,100.0925,2633900.0
2022-03-21 20:30:00,NASDAQ:CTAS,99.475,100.085,96.64,97.825,4003916.0
2022-03-22 20:30:00,NASDAQ:CTAS,98.475,98.9275,97.7925,98.25,2745608.0
2022-03-23 20:30:00,NASDAQ:CTAS,98.615,101.15,97.875,100.335,2786952.0
2022-03-24 20:30:00,NASDAQ:CTAS,101.24,102.6025,99.7025,102.6025,2978216.0
2022-03-25 20:30:00,NASDAQ:CTAS,103.25,103.4375,101.725,103.33,2333804.0
2022-03-28 20:30:00,NASDAQ:CTAS,103.0,105.8375,102.945,105.81,2581792.0
2022-03-29 20:30:00,NASDAQ:CTAS,106.505,108.41,105.795,107.8775,2710828.0
2022-03-30 20:30:00,NASDAQ:CTAS,108.5775,108.7925,107.59,108.0025,1491336.0
2022-03-31 20:30:00,NASDAQ:CTAS,108.3325,108.86,106.1175,106.3475,2049860.0
2022-04-01 20:30:00,NASDAQ:CTAS,106.4025,107.12,105.335,105.97,1846176.0
2022-04-04 20:30:00,NASDAQ:CTAS,106.0225,107.9025,105.83,107.305,1645620.0
2022-04-05 20:30:00,NASDAQ:CTAS,106.7075,109.16125,106.70625,107.85,1981612.0
2022-04-06 20:30:00,NASDAQ:CTAS,107.2725,108.0075,106.46625,107.7875,1563444.0
2022-04-07 20:30:00,NASDAQ:CTAS,107.53,108.955,106.905,108.56,1436272.0
2022-04-08 20:30:00,NASDAQ:CTAS,108.4675,108.70125,107.07,107.28,1335692.0
2022-04-11 20:30:00,NASDAQ:CTAS,106.8175,107.11,104.3375,104.5025,1916272.0
2022-04-12 20:30:00,NASDAQ:CTAS,105.3425,106.3125,103.5125,103.9425,1606044.0
2022-04-13 20:30:00,NASDAQ:CTAS,104.5025,105.4975,104.2475,104.845,1658388.0
2022-04-14 20:30:00,NASDAQ:CTAS,105.3875,105.8675,103.225,103.4175,1383332.0
2022-04-18 20:30:00,NASDAQ:CTAS,102.9325,104.37625,102.6175,103.295,1211488.0
