datetime,symbol,open,high,low,close,volume
2022-02-25 21:30:00,NASDAQ:AAPL,163.84,165.12,160.8738,164.85,91974222.0
2022-02-28 21:30:00,NASDAQ:AAPL,163.06,165.42,162.43,165.12,95056629.0
2022-03-01 21:30:00,NASDAQ:AAPL,164.695,166.6,161.97,163.2,83474425.0
2022-03-02 21:30:00,NASDAQ:AAPL,164.39,167.36,162.95,166.56,79724750.0
2022-03-03 21:30:00,NASDAQ:AAPL,168.47,168.91,165.55,166.23,76678441.0
2022-03-04 21:30:00,NASDAQ:AAPL,164.49,165.55,162.1,163.17,83819592.0
2022-03-07 21:30:00,NASDAQ:AAPL,163.36,165.02,159.04,159.3,96418845.0
2022-03-08 21:30:00,NASDAQ:AAPL,158.82,162.88,155.8,157.44,131148280.0
2022-03-09 21:30:00,NASDAQ:AAPL,161.475,163.41,159.41,162.95,91454905.0
2022-03-10 21:30:00,NASDAQ:AAPL,160.2,160.39,155.98,158.52,105342033.0
2022-03-11 21:30:00,NASDAQ:AAPL,158.93,159.28,154.5,154.73,96970102.0
2022-03-14 20:30:00,NASDAQ:AAPL,151.45,154.12,150.1,150.62,108732111.0
2022-03-15 20:30:00,NASDAQ:AAPL,150.9,155.57,150.38,155.09,92964302.0
2022-03-16 20:30:00,NASDAQ:AAPL,157.05,160.0,154.46,159.59,102300157.0
2022-03-17 20:30:00,NASDAQ:AAPL,158.61,161.0,157.63,160.62,75615376.0
2022-03-18 20:30:00,NASDAQ:AAPL,160.51,164.48,159.76,163.98,123511692.0
2022-03-21 20:30:00,NASDAQ:AAPL,163.51,166.35,163.015,165.38,95811352.0
2022-03-22 20:30:00,NASDAQ:AAPL,165.51,169.42,164.91,168.82,81532007.0
2022-03-23 20:30:00,NASDAQ:AAPL,167.99,172.64,167.65,170.21,98062674.0
2022-03-24 20:30:00,NASDAQ:AAPL,171.06,174.14,170.21,174.07,90131418.0
2022-03-25 20:30:00,NASDAQ:AAPL,173.88,175.28,172.75,174.72,80546156.0
2022-03-28 20:30:00,NASDAQ:AAPL,172.17,175.73,172.0,175.6,90371916.0
2022-03-29 20:30:00,NASDAQ:AAPL,176.69,179.01,176.34,178.96,100589440.0
2022-03-30 20:30:00,NASDAQ:AAPL,178.55,179.61,176.7,177.77,92633154.0
2022-03-31 20:30:00,NASDAQ:AAPL,177.84,178.03,174.4,174.61,103049285.0
2022-04-01 20:30:00,NASDAQ:AAPL,174.03,174.88,171.94,174.31,78751328.0
2022-04-04 20:30:00,NASDAQ:AAPL,174.57,178.49,174.44,178.44,76545983.0
2022-04-05 20:30:00,NASDAQ:AAPL,177.5,178.3,174.415,175.06,73401786.0
2022-04-06 20:30:00,NASDAQ:AAPL,172.36,173.63,170.13,171.83,89058782.0
2022-04-07 20:30:00,NASDAQ:AAPL,171.16,173.36,169.85,172.14,77594650.0
2022-04-08 20:30:00,NASDAQ:AAPL,171.78,171.78,169.2,170.09,76575508.0
2022-04-11 20:30:00,NASDAQ:AAPL,168.71,169.03,165.5,165.75,72246706.0
2022-04-12 20:30:00,NASDAQ:AAPL,168.02,169.87,166.64,167.66,79265181.0
2022-04-13 20:30:00,NASDAQ:AAPL,167.39,171.04,166.77,170.4,70618925.0
