datetime,symbol,open,high,low,close,volume
2026-01-22 09:30:00,OANDA:XAGUSD,92.0188,92.9835,91.7363,92.77945,9396.0
2026-01-22 10:00:00,OANDA:XAGUSD,92.77695,93.35775,92.65895,93.1767,8140.0
2026-01-22 10:30:00,OANDA:XAGUSD,93.1757,93.43285,93.0218,93.3945,4307.0
2026-01-22 11:00:00,OANDA:XAGUSD,93.3949,93.4408,93.1808,93.2739,3682.0
2026-01-22 11:30:00,OANDA:XAGUSD,93.27335,93.38615,93.09695,93.3563,3596.0
2026-01-22 12:00:00,OANDA:XAGUSD,93.341,93.5173,93.1818,93.2368,3261.0
2026-01-22 12:30:00,OANDA:XAGUSD,93.23615,93.9404,93.22295,93.8232,8337.0
2026-01-22 13:00:00,OANDA:XAGUSD,93.81655,94.12615,93.68175,93.96225,7387.0
2026-01-22 13:30:00,OANDA:XAGUSD,93.96035,94.14225,93.8565,94.11825,5013.0
2026-01-22 14:00:00,OANDA:XAGUSD,94.1341,94.3317,94.0272,94.26215,3445.0
2026-01-22 14:30:00,OANDA:XAGUSD,94.25965,94.348,94.0803,94.20295,3778.0
2026-01-22 15:00:00,OANDA:XAGUSD,94.20595,94.4126,94.00945,94.03485,4816.0
2026-01-22 15:30:00,OANDA:XAGUSD,94.0329,94.15045,93.813,94.10475,4572.0
2026-01-22 16:00:00,OANDA:XAGUSD,94.10525,94.35185,93.99085,94.0537,4519.0
2026-01-22 16:30:00,OANDA:XAGUSD,94.05295,94.08075,93.50135,93.88375,6791.0
2026-01-22 17:00:00,OANDA:XAGUSD,93.88475,93.8848,93.4037,93.67005,5083.0
2026-01-22 17:30:00,OANDA:XAGUSD,93.6587,93.8862,93.5266,93.7681,3804.0
2026-01-22 18:00:00,OANDA:XAGUSD,93.76995,94.04025,93.6955,93.9221,4175.0
2026-01-22 18:30:00,OANDA:XAGUSD,93.9235,93.98015,93.52525,93.55325,5049.0
2026-01-22 19:00:00,OANDA:XAGUSD,93.55075,93.7335,93.13685,93.69375,5827.0
2026-01-22 19:30:00,OANDA:XAGUSD,93.6928,93.776,92.89485,93.05605,6053.0
2026-01-22 20:00:00,OANDA:XAGUSD,93.05735,93.48075,92.8911,93.11675,10163.0
2026-01-22 20:30:00,OANDA:XAGUSD,93.102,93.6005,92.939,93.5435,11896.0
2026-01-22 21:00:00,OANDA:XAGUSD,93.5405,93.6205,93.32985,93.599,7638.0
2026-01-22 21:30:00,OANDA:XAGUSD,93.601,94.3915,93.5445,93.84475,22320.0
2026-01-22 22:00:00,OANDA:XAGUSD,93.8419,94.6033,93.4765,94.48185,19527.0
2026-01-22 22:30:00,OANDA:XAGUSD,94.4813,95.8445,94.465,95.6599,19608.0
2026-01-22 23:00:00,OANDA:XAGUSD,95.66215,95.8118,95.29415,95.43745,18510.0
2026-01-22 23:30:00,OANDA:XAGUSD,95.4391,95.9485,95.1471,95.818,16423.0
2026-01-23 00:00:00,OANDA:XAGUSD,95.8195,96.12425,95.46105,95.83765,18722.0
2026-01-23 00:30:00,OANDA:XAGUSD,95.85495,96.5135,95.812,96.3096,15156.0
2026-01-23 01:00:00,OANDA:XAGUSD,96.29005,96.6025,96.1068,96.242,15128.0
2026-01-23 01:30:00,OANDA:XAGUSD,96.2445,96.45485,95.9425,96.2245,10194.0
2026-01-23 02:00:00,OANDA:XAGUSD,96.20925,96.40855,95.5271,95.8651,10021.0
2026-01-23 02:30:00,OANDA:XAGUSD,95.8723,96.03235,95.50605,95.9106,12848.0
2026-01-23 03:00:00,OANDA:XAGUSD,95.91045,96.428,95.8868,96.21715,13225.0
2026-01-23 03:30:00,OANDA:XAGUSD,96.2153,96.27825,95.95465,96.1263,12548.0
2026-01-23 04:00:00,OANDA:XAGUSD,96.1259,96.29185,96.0405,96.232,2361.0
2026-01-23 04:30:00,OANDA:XAGUSD,96.22955,96.41495,96.1371,96.1884,2931.0
2026-01-23 06:00:00,OANDA:XAGUSD,96.45455,96.9325,96.37745,96.48825,4693.0
2026-01-23 06:30:00,OANDA:XAGUSD,96.49075,96.9819,96.33715,96.9631,4575.0
2026-01-23 07:00:00,OANDA:XAGUSD,96.9618,96.97195,96.70535,96.7968,2295.0
