datetime,symbol,open,high,low,close,volume
2022-01-11 09:00:00,SET:THANI,4.145454,4.16363582,4.03636311,4.12727219,44024535.76721418
2022-01-12 09:00:00,SET:THANI,4.145454,4.19999945,4.10909037,4.12727219,33287984.36072595
2022-01-13 09:00:00,SET:THANI,4.145454,4.2545449,4.05454492,4.12727219,101920623.35160166
2022-01-14 09:00:00,SET:THANI,4.12727219,4.16363582,4.05454492,4.07272674,28322803.71028728
2022-01-17 09:00:00,SET:THANI,4.07272674,4.12727219,4.07272674,4.09090856,27508143.60356681
2022-01-18 09:00:00,SET:THANI,4.09090856,4.10909037,3.98181766,3.99999948,32912444.3115302
2022-01-19 09:00:00,SET:THANI,4.01818129,4.05454492,3.92727221,3.94545403,58564667.67197146
2022-01-20 09:00:00,SET:THANI,3.96363584,4.03636311,3.94545403,3.96363584,25021263.27778549
2022-01-21 09:00:00,SET:THANI,3.96363584,3.98181766,3.9090904,3.92727221,9255511.21247197
2022-01-24 09:00:00,SET:THANI,3.92727221,3.98181766,3.85454495,3.85454495,28560953.74148494
2022-01-25 09:00:00,SET:THANI,3.83636313,3.85454495,3.78181769,3.7999995,36330034.75923454
2022-01-26 09:00:00,SET:THANI,3.81818132,3.83636313,3.76363587,3.78181769,22561222.9555202
2022-01-27 09:00:00,SET:THANI,3.78181769,3.7999995,3.72727224,3.78181769,22168302.90404768
2022-01-28 09:00:00,SET:THANI,3.78181769,3.87272677,3.78181769,3.7999995,20455822.67971277
2022-01-31 09:00:00,SET:THANI,3.81818132,3.87272677,3.81818132,3.83636313,9686821.26897359
2022-02-01 09:00:00,SET:THANI,3.87272677,4.01818129,3.83636313,3.99999948,49671716.50699486
2022-02-02 09:00:00,SET:THANI,3.99999948,4.09090856,3.99999948,4.05454492,63840708.36313279
2022-02-03 09:00:00,SET:THANI,4.05454492,4.05454492,3.98181766,3.99999948,24589183.221183
2022-02-04 09:00:00,SET:THANI,4.01818129,4.10909037,3.99999948,4.07272674,52392016.86335422
2022-02-07 09:00:00,SET:THANI,4.10909037,4.16363582,4.09090856,4.145454,48128416.30482254
2022-02-08 09:00:00,SET:THANI,4.18181763,4.18181763,4.10909037,4.12727219,21853372.86279184
2022-02-09 09:00:00,SET:THANI,4.10909037,4.145454,4.09090856,4.09090856,17653242.31257474
2022-02-10 09:00:00,SET:THANI,4.07272674,4.18181763,3.99999948,4.01818129,53122416.95903662
2022-02-11 09:00:00,SET:THANI,4.05454492,4.09090856,3.99999948,4.01818129,20397742.67210429
2022-02-14 09:00:00,SET:THANI,3.99999948,4.01818129,3.9090904,3.98181766,21981302.87955068
2022-02-15 09:00:00,SET:THANI,3.98181766,4.05454492,3.98181766,4.01818129,28451063.72708934
2022-02-17 09:00:00,SET:THANI,4.145454,4.145454,4.01818129,4.07272674,61657978.07719512
2022-02-18 09:00:00,SET:THANI,4.03636311,4.05454492,3.99999948,3.99999948,18224802.38744911
2022-02-21 09:00:00,SET:THANI,3.99999948,4.03636311,3.96363584,3.96363584,21502692.81685276
