datetime,symbol,open,high,low,close,volume
2006-04-04 20:30:00,NASDAQ:NVDA,0.4831691,0.5058359,0.4826691,0.5050859,1200672680.0
2006-04-05 20:30:00,NASDAQ:NVDA,0.5041692,0.5116691,0.4934192,0.5091693,1113011320.0
2006-04-06 20:30:00,NASDAQ:NVDA,0.5078359,0.5140025,0.5008359,0.5101692,789340080.0
2006-04-07 20:30:00,NASDAQ:NVDA,0.5080025,0.5125026,0.4988357,0.5088359,682734479.9999999
2006-04-10 20:30:00,NASDAQ:NVDA,0.5076694,0.5106692,0.4961691,0.5000025,646010200.0
2006-04-11 20:30:00,NASDAQ:NVDA,0.5016693,0.5016693,0.4848358,0.4878358,702077119.9999999
2006-04-12 20:30:00,NASDAQ:NVDA,0.4910026,0.5101692,0.4883358,0.5075025,599995359.9999999
2006-04-13 20:30:00,NASDAQ:NVDA,0.4966692,0.5023358,0.4913358,0.493336,738354440.0
2006-04-17 20:30:00,NASDAQ:NVDA,0.4925025,0.5070025,0.4906691,0.494669,443871480.0
2006-04-18 20:30:00,NASDAQ:NVDA,0.4858356,0.4860024,0.4698357,0.4830024,1165496560.0
2006-04-19 20:30:00,NASDAQ:NVDA,0.4800024,0.4913358,0.4733355,0.4860024,517504400.00000006
2006-04-20 20:30:00,NASDAQ:NVDA,0.4816689,0.4940025,0.473669,0.4853358,591424760.0
2006-04-21 20:30:00,NASDAQ:NVDA,0.4868359,0.4888358,0.462169,0.4678358,770188000.0
2006-04-24 20:30:00,NASDAQ:NVDA,0.4708357,0.4868359,0.4625023,0.4821689,677080640.0
2006-04-25 20:30:00,NASDAQ:NVDA,0.4766692,0.4830024,0.4683358,0.4818357,719761079.9999999
2006-04-26 20:30:00,NASDAQ:NVDA,0.4836691,0.4910026,0.4733355,0.4785026,330523320.0
2006-04-27 20:30:00,NASDAQ:NVDA,0.4766692,0.4906691,0.4663357,0.4861691,462988640.0
2006-04-28 20:30:00,NASDAQ:NVDA,0.4864191,0.4931691,0.4823357,0.4870024,284737440.0
2006-05-01 20:30:00,NASDAQ:NVDA,0.4903358,0.5245026,0.4903358,0.5150024,902551120.0
2006-05-02 20:30:00,NASDAQ:NVDA,0.5188359,0.5250026,0.5055025,0.5143359,539754239.9999999
2006-05-03 20:30:00,NASDAQ:NVDA,0.5085024,0.5233358,0.5080025,0.5176859,378173880.0
2006-05-04 20:30:00,NASDAQ:NVDA,0.5075025,0.5200026,0.5048357,0.5143359,511128320.0
2006-05-05 20:30:00,NASDAQ:NVDA,0.5170026,0.5231693,0.5098359,0.5213359,339910240.0
2006-05-08 20:30:00,NASDAQ:NVDA,0.5200026,0.531336,0.5141694,0.5190026,503820280.00000006
2006-05-09 20:30:00,NASDAQ:NVDA,0.5183361,0.5210024,0.5025023,0.5031692,561711040.0
2006-05-10 20:30:00,NASDAQ:NVDA,0.4971692,0.5030023,0.4870024,0.4920025,759118039.9999999
2006-05-11 20:30:00,NASDAQ:NVDA,0.4970027,0.5016693,0.4706692,0.4745024,1207412839.9999998
2006-05-12 20:30:00,NASDAQ:NVDA,0.4630856,0.4655022,0.4290023,0.4388355,1568214520.0
2006-05-15 20:30:00,NASDAQ:NVDA,0.4379187,0.4490022,0.4341688,0.4451691,553523920.0
2006-05-16 20:30:00,NASDAQ:NVDA,0.4476689,0.4478356,0.4306688,0.433502,497575160.0
2006-05-17 20:30:00,NASDAQ:NVDA,0.4320022,0.4345023,0.4083354,0.4160022,841215920.0
2006-05-18 20:30:00,NASDAQ:NVDA,0.4193354,0.4233353,0.3966687,0.3971687,686723000.0
2006-05-19 20:30:00,NASDAQ:NVDA,0.4008353,0.4150019,0.3968353,0.405502,932807320.0
2006-05-22 20:30:00,NASDAQ:NVDA,0.4033353,0.4041687,0.3890019,0.400002,734923160.0
2006-05-23 20:30:00,NASDAQ:NVDA,0.4083354,0.4178356,0.394002,0.3956688,532395120.0
2006-05-24 20:30:00,NASDAQ:NVDA,0.3991687,0.4126686,0.3901686,0.4008353,579700720.0
2006-05-25 20:30:00,NASDAQ:NVDA,0.4083354,0.4143354,0.3965018,0.3986687,423661160.0
2006-05-26 20:30:00,NASDAQ:NVDA,0.4001685,0.4028353,0.3953353,0.399502,294641640.0
2006-05-30 20:30:00,NASDAQ:NVDA,0.4001685,0.4003353,0.3826687,0.3828352,448781120.0
2006-05-31 20:30:00,NASDAQ:NVDA,0.3880019,0.3916686,0.3806686,0.3830019,599229160.0
2006-06-01 20:30:00,NASDAQ:NVDA,0.3873354,0.4030018,0.3813352,0.4030018,537254880.0
2006-06-02 20:30:00,NASDAQ:NVDA,0.4095022,0.4115021,0.3931686,0.3971687,673864360.0
2006-06-05 20:30:00,NASDAQ:NVDA,0.395002,0.4023353,0.3793351,0.3805019,581153999.9999999
2006-06-06 20:30:00,NASDAQ:NVDA,0.3853353,0.3856686,0.360002,0.3703352,824142720.0
2006-06-07 20:30:00,NASDAQ:NVDA,0.3743354,0.3750019,0.360835,0.3636687,565381360.0
2006-06-08 20:30:00,NASDAQ:NVDA,0.359502,0.3641687,0.3426684,0.3570018,730570840.0
2006-06-09 20:30:00,NASDAQ:NVDA,0.3616685,0.3678353,0.3528351,0.3558353,433826840.0
2006-06-12 20:30:00,NASDAQ:NVDA,0.3496684,0.3543349,0.3341683,0.3361683,463433480.0
2006-06-13 20:30:00,NASDAQ:NVDA,0.3360017,0.3428352,0.327835,0.3310017,532606080.0
2006-06-14 20:30:00,NASDAQ:NVDA,0.3330017,0.3416684,0.3295016,0.3406684,480495640.0
2006-06-15 20:30:00,NASDAQ:NVDA,0.3531684,0.3716685,0.3503351,0.3705019,837335879.9999999
2006-06-16 20:30:00,NASDAQ:NVDA,0.3680018,0.3690018,0.3575018,0.3610018,503576999.9999999
2006-06-19 20:30:00,NASDAQ:NVDA,0.3650017,0.366835,0.3493352,0.3501683,388119720.0
2006-06-20 20:30:00,NASDAQ:NVDA,0.3405015,0.3525016,0.3391685,0.3446682,535828920.0
2006-06-21 20:30:00,NASDAQ:NVDA,0.3431684,0.3540019,0.3431684,0.3485017,441192520.00000006
2006-06-22 20:30:00,NASDAQ:NVDA,0.3523351,0.3533351,0.3360017,0.338335,563622640.0
2006-06-23 20:30:00,NASDAQ:NVDA,0.3376682,0.3455017,0.3345018,0.3385017,335197679.99999994
2006-06-26 20:30:00,NASDAQ:NVDA,0.3380017,0.3416684,0.3336683,0.335335,281730200.0
2006-06-27 20:30:00,NASDAQ:NVDA,0.3373352,0.3376682,0.3201684,0.3246683,608507079.9999999
2006-06-28 20:30:00,NASDAQ:NVDA,0.3271683,0.3480017,0.3186683,0.3426684,833607919.9999999
2006-06-29 20:30:00,NASDAQ:NVDA,0.333335,0.3581686,0.3321682,0.3581686,687919760.0
2006-06-30 20:30:00,NASDAQ:NVDA,0.3616685,0.367335,0.3521701,0.3548349,468843760.0
2006-07-03 20:30:00,NASDAQ:NVDA,0.3630018,0.3633352,0.3575018,0.360002,174699800.0
2006-07-05 20:30:00,NASDAQ:NVDA,0.3543349,0.3575018,0.3438351,0.3438351,462426120.0
2006-07-06 20:30:00,NASDAQ:NVDA,0.3438351,0.3471684,0.3296683,0.3331685,470687800.0
2006-07-07 20:30:00,NASDAQ:NVDA,0.3355017,0.3361683,0.3191681,0.3228349,541297360.0
2006-07-10 20:30:00,NASDAQ:NVDA,0.3235848,0.3260016,0.3060015,0.3088349,449948040.0
2006-07-11 20:30:00,NASDAQ:NVDA,0.3078349,0.3203349,0.3033349,0.3191681,600655760.0
2006-07-12 20:30:00,NASDAQ:NVDA,0.3180016,0.3216683,0.3035017,0.3038349,461027120.0
2006-07-13 20:30:00,NASDAQ:NVDA,0.2991682,0.306668,0.2945015,0.2960013,540576639.9999999
2006-07-14 20:30:00,NASDAQ:NVDA,0.3015015,0.3031682,0.2861681,0.2945015,572140239.9999999
2006-07-17 20:30:00,NASDAQ:NVDA,0.2931681,0.300168,0.2916681,0.2968348,502830040.0
2006-07-18 20:30:00,NASDAQ:NVDA,0.3070015,0.3161682,0.2960013,0.3130016,979565640.0
2006-07-19 20:30:00,NASDAQ:NVDA,0.3116682,0.3306683,0.3093349,0.3266685,1055544480.0
2006-07-20 20:30:00,NASDAQ:NVDA,0.3325017,0.338335,0.3196681,0.3201684,505877599.9999999
2006-07-21 20:30:00,NASDAQ:NVDA,0.3093349,0.3106682,0.2938348,0.2961681,634181320.0
2006-07-24 20:30:00,NASDAQ:NVDA,0.3071117,0.3335015,0.3055015,0.3260016,983423440.0
2006-07-25 20:30:00,NASDAQ:NVDA,0.3300017,0.3410019,0.3251681,0.3375017,574095639.9999999
2006-07-26 20:30:00,NASDAQ:NVDA,0.3375017,0.3415019,0.3275015,0.3375017,555070359.9999999
2006-07-27 20:30:00,NASDAQ:NVDA,0.3418349,0.3558353,0.3361683,0.3423349,694338760.0
2006-07-28 20:30:00,NASDAQ:NVDA,0.3511686,0.3785021,0.3491684,0.3778352,815505119.9999998
2006-07-31 20:30:00,NASDAQ:NVDA,0.373835,0.3776686,0.3680018,0.3690018,594760799.9999999
2006-08-01 20:30:00,NASDAQ:NVDA,0.3645018,0.3651685,0.3475019,0.3541684,600967039.9999999
2006-08-02 20:30:00,NASDAQ:NVDA,0.3620018,0.3831687,0.3611685,0.3813352,756821679.9999999
2006-08-03 20:30:00,NASDAQ:NVDA,0.3800019,0.4156687,0.3746685,0.4053355,891122799.9999999
2006-08-04 20:30:00,NASDAQ:NVDA,0.4160022,0.4166688,0.3895019,0.3998355,818228560.0
2006-08-07 20:30:00,NASDAQ:NVDA,0.3928355,0.4001685,0.3875019,0.3951688,436191000.0
2006-08-08 20:30:00,NASDAQ:NVDA,0.3983352,0.4141689,0.3973353,0.4056687,620403399.9999999
2006-08-09 20:30:00,NASDAQ:NVDA,0.4136689,0.4250021,0.4025018,0.405502,584706640.0
