datetime,symbol,open,high,low,close,volume
2006-09-07 20:30:00,NYSE:EDU,5.5,5.8,5.150003,5.22,25326000.0
2006-09-08 20:30:00,NYSE:EDU,5.22,5.5,5.215,5.412498,4251200.0
2006-09-11 20:30:00,NYSE:EDU,5.445,5.45,5.2,5.22,2301200.0
2006-09-12 20:30:00,NYSE:EDU,5.232497,5.337502,5.22,5.2725,1660800.0
2006-09-13 20:30:00,NYSE:EDU,5.3975,6.169997,5.305,6.1675,5184400.0
2006-09-14 20:30:00,NYSE:EDU,6.2375,6.849998,6.085,6.4025,6554400.0
2006-09-15 20:30:00,NYSE:EDU,6.34,6.925,6.337503,6.599998,2122800.0
2006-09-18 20:30:00,NYSE:EDU,6.75,7.075,6.6525,6.95,1936800.0
2006-09-19 20:30:00,NYSE:EDU,7.0625,7.0775,6.625,6.6375,1153200.0
2006-09-20 20:30:00,NYSE:EDU,6.75,6.895,6.625,6.8125,774000.0
2006-09-21 20:30:00,NYSE:EDU,6.75,6.92805,6.6875,6.7025,621200.0
2006-09-22 20:30:00,NYSE:EDU,6.6325,6.6925,6.375,6.400003,785600.0
2006-09-25 20:30:00,NYSE:EDU,6.4075,6.4425,5.95,5.995,1322000.0
2006-09-26 20:30:00,NYSE:EDU,5.935003,5.939997,5.5,5.55,3485200.0
2006-09-27 20:30:00,NYSE:EDU,5.66,5.97,5.66,5.892502,1211600.0
2006-09-28 20:30:00,NYSE:EDU,5.9575,6.1125,5.8675,6.0475,966800.0
2006-09-29 20:30:00,NYSE:EDU,6.087503,6.087503,5.75,6.05,979600.0
2006-10-02 20:30:00,NYSE:EDU,6.037498,6.145,6.0186,6.07,376800.0
2006-10-03 20:30:00,NYSE:EDU,6.05,6.05,5.995,6.0,427200.0
2006-10-04 20:30:00,NYSE:EDU,6.0,6.125,6.0,6.0275,191600.0
2006-10-05 20:30:00,NYSE:EDU,6.125,6.2025,6.125,6.127498,374800.0
2006-10-06 20:30:00,NYSE:EDU,6.125,6.162497,6.125,6.127498,174000.0
2006-10-09 20:30:00,NYSE:EDU,6.127498,6.1575,6.0625,6.125,387200.0
2006-10-10 20:30:00,NYSE:EDU,6.162497,6.7075,6.137522,6.650003,1166400.0
2006-10-11 20:30:00,NYSE:EDU,6.5625,6.825,6.5,6.775003,1558800.0
