datetime,symbol,open,high,low,close,volume
2009-08-19 09:00:00,SET:GLOBAL,0.57128448,0.58049875,0.53442742,0.53442742,532453054.2577394
2009-08-20 09:00:00,SET:GLOBAL,0.55285595,0.55746308,0.52060602,0.52982029,174429957.24101892
2009-08-21 09:00:00,SET:GLOBAL,0.52982029,0.53442742,0.50678462,0.50678462,89203851.12300374
2009-08-24 09:00:00,SET:GLOBAL,0.51599889,0.54824882,0.51599889,0.53903455,186855038.27700952
2009-08-25 09:00:00,SET:GLOBAL,0.53903455,0.55746308,0.53442742,0.54364169,126494288.06216364
2009-08-26 09:00:00,SET:GLOBAL,0.54824882,0.55746308,0.54364169,0.54364169,86929985.75837097
2009-08-27 09:00:00,SET:GLOBAL,0.54824882,0.55746308,0.53903455,0.53903455,67330377.63546054
2009-08-28 09:00:00,SET:GLOBAL,0.54364169,0.56667735,0.54364169,0.55285595,104781435.07574949
2009-08-31 09:00:00,SET:GLOBAL,0.55285595,0.55746308,0.55285595,0.55746308,31465556.17118688
2009-09-01 09:00:00,SET:GLOBAL,0.55746308,0.57589162,0.55746308,0.56207022,73393150.38888957
2009-09-02 09:00:00,SET:GLOBAL,0.56207022,0.56207022,0.55285595,0.55746308,13681393.82049758
2009-09-03 09:00:00,SET:GLOBAL,0.56207022,0.56667735,0.55746308,0.55746308,29421334.71222245
2009-09-04 09:00:00,SET:GLOBAL,0.55746308,0.57589162,0.55746308,0.55746308,95319585.2308591
2009-09-07 09:00:00,SET:GLOBAL,0.56207022,0.56207022,0.55285595,0.55746308,38600145.18755565
2009-09-08 09:00:00,SET:GLOBAL,0.56207022,0.57128448,0.55746308,0.56207022,71707069.23649672
2009-09-09 09:00:00,SET:GLOBAL,0.56667735,0.56667735,0.55746308,0.55746308,24292331.41265465
2009-09-10 09:00:00,SET:GLOBAL,0.56207022,0.56667735,0.55746308,0.55746308,47424722.34147984
2009-09-11 09:00:00,SET:GLOBAL,0.56207022,0.59432015,0.55746308,0.57589162,188658328.98428035
2009-09-14 09:00:00,SET:GLOBAL,0.58510588,0.61274868,0.58510588,0.59432015,246035878.9727505
2009-09-15 09:00:00,SET:GLOBAL,0.59892728,0.60814155,0.58971302,0.58971302,73642763.32983339
2009-09-16 09:00:00,SET:GLOBAL,0.59432015,0.59892728,0.58971302,0.59432015,42806231.769825
2009-09-17 09:00:00,SET:GLOBAL,0.59892728,0.59892728,0.57589162,0.58049875,41878105.73897642
2009-09-18 09:00:00,SET:GLOBAL,0.58049875,0.58971302,0.58049875,0.58510588,9188794.99297094
2009-09-21 09:00:00,SET:GLOBAL,0.58971302,0.59432015,0.58049875,0.58510588,21726744.48921447
2009-09-22 09:00:00,SET:GLOBAL,0.58971302,0.60353441,0.58510588,0.59892728,63083918.87317763
2009-09-23 09:00:00,SET:GLOBAL,0.62657008,0.62657008,0.60353441,0.61274868,144867536.9534804
2009-09-24 09:00:00,SET:GLOBAL,0.61274868,0.61735581,0.59892728,0.60353441,30436282.63557324
2009-09-25 09:00:00,SET:GLOBAL,0.60353441,0.60814155,0.58971302,0.58971302,25549078.30662408
2009-09-28 09:00:00,SET:GLOBAL,0.60353441,0.60353441,0.58971302,0.59432015,35662960.56420602
2009-09-29 09:00:00,SET:GLOBAL,0.60353441,0.60353441,0.59432015,0.59432015,20604571.52862346
2009-09-30 09:00:00,SET:GLOBAL,0.60814155,0.60814155,0.59432015,0.60353441,49073035.97063421
2009-10-01 09:00:00,SET:GLOBAL,0.60353441,0.60814155,0.59892728,0.60353441,18957994.33731912
2009-10-02 09:00:00,SET:GLOBAL,0.59432015,0.60353441,0.59432015,0.59892728,15317552.38470165
2009-10-05 09:00:00,SET:GLOBAL,0.59892728,0.59892728,0.58510588,0.58971302,29533334.9535503
2009-10-06 09:00:00,SET:GLOBAL,0.59432015,0.59892728,0.58971302,0.58971302,8315800.86386127
2009-10-07 09:00:00,SET:GLOBAL,0.59892728,0.59892728,0.58971302,0.59432015,15813739.50035175
2009-10-08 09:00:00,SET:GLOBAL,0.59892728,0.59892728,0.58971302,0.59432015,21796636.11267874
2009-10-09 09:00:00,SET:GLOBAL,0.59892728,0.59892728,0.58971302,0.59432015,12267933.41056167
2009-10-12 09:00:00,SET:GLOBAL,0.59432015,0.59432015,0.58971302,0.58971302,14766667.47677515
2009-10-13 09:00:00,SET:GLOBAL,0.58971302,0.59432015,0.58510588,0.58510588,10851434.23438818
2009-10-14 09:00:00,SET:GLOBAL,0.58510588,0.58510588,0.55746308,0.56207022,27685765.08110336
2009-10-15 09:00:00,SET:GLOBAL,0.57128448,0.57128448,0.50678462,0.52060602,38765975.00223486
2009-10-16 09:00:00,SET:GLOBAL,0.52060602,0.53903455,0.51599889,0.53442742,14915567.02241643
2009-10-19 09:00:00,SET:GLOBAL,0.53442742,0.55746308,0.53442742,0.55746308,10323123.01851226
2009-10-20 09:00:00,SET:GLOBAL,0.55746308,0.57128448,0.55285595,0.55285595,8907057.95180129
2009-10-21 09:00:00,SET:GLOBAL,0.55285595,0.59892728,0.55285595,0.58510588,104182364.01748426
2009-10-22 09:00:00,SET:GLOBAL,0.58049875,0.58049875,0.55746308,0.56667735,32847760.699822
2009-10-26 09:00:00,SET:GLOBAL,0.56667735,0.57128448,0.56207022,0.57128448,8581041.7454555
2009-10-27 09:00:00,SET:GLOBAL,0.56207022,0.57589162,0.56207022,0.56667735,15090947.24527089
2009-10-28 09:00:00,SET:GLOBAL,0.57128448,0.58510588,0.56207022,0.56667735,19496290.0708328
2009-10-29 09:00:00,SET:GLOBAL,0.57128448,0.57128448,0.55746308,0.56667735,13633207.67015885
2009-10-30 09:00:00,SET:GLOBAL,0.57128448,0.57589162,0.55285595,0.55285595,22179520.65861347
2009-11-02 09:00:00,SET:GLOBAL,0.55285595,0.56207022,0.54824882,0.55285595,14649023.81243466
2009-11-03 09:00:00,SET:GLOBAL,0.55746308,0.57589162,0.55285595,0.56667735,29418295.94598488
2009-11-04 09:00:00,SET:GLOBAL,0.57128448,0.60353441,0.57128448,0.59432015,75206425.61379814
2009-11-05 09:00:00,SET:GLOBAL,0.59432015,0.60814155,0.58971302,0.58971302,82553294.15733477
2009-11-06 09:00:00,SET:GLOBAL,0.59432015,0.59892728,0.58971302,0.58971302,9946316.00505269
2009-11-09 09:00:00,SET:GLOBAL,0.59432015,0.59432015,0.58049875,0.58510588,27448307.20510983
2009-11-10 09:00:00,SET:GLOBAL,0.59432015,0.59432015,0.57589162,0.57589162,35432448.43961266
2009-11-11 09:00:00,SET:GLOBAL,0.58049875,0.58510588,0.57589162,0.58049875,15320591.15093922
2009-11-12 09:00:00,SET:GLOBAL,0.57589162,0.58049875,0.56667735,0.56667735,10605294.16914443
2009-11-13 09:00:00,SET:GLOBAL,0.57128448,0.57589162,0.56667735,0.57128448,7873443.32156253
2009-11-16 09:00:00,SET:GLOBAL,0.57589162,0.57589162,0.57128448,0.57589162,4157900.43193063
2009-11-17 09:00:00,SET:GLOBAL,0.57589162,0.57589162,0.56667735,0.57128448,17763325.09648878
2009-11-18 09:00:00,SET:GLOBAL,0.57589162,0.57589162,0.56667735,0.56667735,3681248.24209352
2009-11-19 09:00:00,SET:GLOBAL,0.56667735,0.57128448,0.56667735,0.56667735,2980161.46013821
2009-11-20 09:00:00,SET:GLOBAL,0.57128448,0.57128448,0.56207022,0.56667735,6945317.29071395
2009-11-23 09:00:00,SET:GLOBAL,0.57128448,0.57128448,0.55746308,0.56667735,13763440.50891216
2009-11-24 09:00:00,SET:GLOBAL,0.56207022,0.56207022,0.55285595,0.55746308,12951221.70455403
2009-11-25 09:00:00,SET:GLOBAL,0.56207022,0.56667735,0.55285595,0.56667735,5429841.15708794
2009-11-26 09:00:00,SET:GLOBAL,0.56667735,0.56667735,0.55746308,0.55746308,3545371.98032757
2009-11-27 09:00:00,SET:GLOBAL,0.55746308,0.56667735,0.54824882,0.55746308,19067389.92187191
2009-11-30 09:00:00,SET:GLOBAL,0.55746308,0.56667735,0.55746308,0.56667735,3300534.24347135
2009-12-01 09:00:00,SET:GLOBAL,0.56667735,0.57128448,0.56207022,0.56667735,2015136.12497619
2009-12-02 09:00:00,SET:GLOBAL,0.57128448,0.57128448,0.56207022,0.57128448,7671148.31203239
2009-12-03 09:00:00,SET:GLOBAL,0.57128448,0.58971302,0.57128448,0.58049875,19453313.23404421
2009-12-04 09:00:00,SET:GLOBAL,0.58049875,0.58971302,0.58049875,0.58510588,20800789.00567845
2009-12-08 09:00:00,SET:GLOBAL,0.58971302,0.58971302,0.58510588,0.58971302,4861157.7611985
