scan_date,target_date,symbol,exchange,pattern,forecast,prob,conf,stats,price_at_scan,change_pct,threshold,avg_return,total_bars,actual,price_actual,correct,last_update
2026-02-12,2026-02-13,CPALL,SET,+,UP,65.05211381796111,5.026056908980559,100/100 (5000),49.5,1.020408163265306,1.530612244897959,0.8163265306122449,5000,DOWN,49.25,0.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,CKP,SET,+,UP,69.55156754682525,7.275783773412625,100/100 (5000),2.52,4.132231404958682,6.198347107438023,3.3057851239669453,5000,DOWN,2.52,0.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,CK,SET,+,UP,75.0,11.514696899009724,100/100 (5000),14.9,4.92957746478874,7.3943661971831105,3.943661971830992,5000,UP,15.0,1.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,BYD,SET,++,UP,70.0,12.79534834687589,100/100 (5000),0.6,7.142857142857128,10.714285714285692,5.714285714285703,5000,UP,0.61,1.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,BYD,SET,+,UP,75.0,20.0,100/100 (5000),0.6,7.142857142857128,10.714285714285692,5.714285714285703,5000,UP,0.61,1.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,BTS,SET,++,UP,68.79643578685456,11.277861472112738,100/100 (5000),2.52,3.2786885245901667,4.9180327868852505,2.6229508196721336,5000,UP,2.74,1.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,BTS,SET,+,UP,69.27101138503434,7.135505692517175,100/100 (5000),2.52,3.2786885245901667,4.9180327868852505,2.6229508196721336,5000,UP,2.74,1.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,BPP,SET,+,UP,67.01521140256317,6.007605701281582,100/100 (5000),12.0,4.3478260869565215,6.521739130434782,3.4782608695652173,5000,UP,12.1,1.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,BJC,SET,+,UP,66.19091220813944,5.595456104069719,100/100 (5000),16.2,1.886792452830182,2.830188679245273,1.5094339622641455,5000,DOWN,15.9,0.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,BGRIM,SET,+,UP,75.0,11.220253320670492,100/100 (5000),14.5,5.072463768115937,7.608695652173905,4.057971014492749,5000,UP,15.2,1.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,BEM,SET,+,UP,75.0,10.975465555633868,100/100 (5000),5.45,2.830188679245289,4.245283018867935,2.264150943396232,5000,UP,5.5,1.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,BCP,SET,+,UP,71.1111111111111,8.055555555555548,100/100 (5000),36.0,6.666666666666667,10.0,5.333333333333334,5000,DOWN,36.0,0.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,BANPU,SET,+,UP,65.88449843462166,5.4422492173108346,100/100 (5000),5.85,5.405405405405403,8.108108108108103,4.324324324324322,5000,DOWN,5.75,0.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,AWC,SET,+,UP,75.0,10.534108527131792,100/100 (5000),2.54,5.833333333333339,8.750000000000009,4.666666666666671,5000,DOWN,2.5,0.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,DELTA,SET,++,UP,66.28967633322225,9.773805799933347,100/100 (5000),224.0,1.818181818181818,2.727272727272727,1.4545454545454546,5000,DOWN,216.0,0.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,MTC,SET,+,UP,66.80335382718782,5.901676913593912,100/100 (5000),38.75,3.333333333333333,5.0,2.666666666666667,5000,UP,39.0,1.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,EPG,SET,+,UP,75.0,17.245350964877737,100/100 (5000),3.34,0.6024096385542175,0.9036144578313262,0.481927710843374,5000,UP,3.68,1.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,NEX,SET,+,UP,75.0,11.63371378402107,100/100 (5000),1.34,7.200000000000006,10.80000000000001,5.760000000000005,5000,UP,1.36,1.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,WHA,SET,+,UP,71.08723004110333,8.043615020551664,100/100 (5000),4.2,6.59898477157361,9.898477157360414,5.279187817258888,5000,DOWN,4.14,0.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,VGI,SET,++,UP,70.0,15.0,100/100 (5000),1.11,7.766990291262142,11.650485436893211,6.213592233009714,5000,UP,1.36,1.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,VGI,SET,+,UP,75.0,20.0,100/100 (5000),1.11,7.766990291262142,11.650485436893211,6.213592233009714,5000,UP,1.36,1.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,TTB,SET,+,UP,72.36770070904457,8.683850354522283,100/100 (5000),2.02,0.0,0.0,0.0,5000,DOWN,2.02,0.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,TRUE,SET,+,UP,66.98685715806,5.993428579030002,100/100 (5000),13.6,3.030303030303033,4.545454545454549,2.4242424242424265,5000,DOWN,13.4,0.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,TQM,SET,+,UP,68.85107225969224,6.9255361298461215,100/100 (5000),13.0,2.362204724409455,3.543307086614182,1.889763779527564,5000,DOWN,13.0,0.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,TOA,SET,+,UP,72.52292564496526,8.761462822482624,100/100 (5000),14.9,1.360544217687082,2.0408163265306234,1.0884353741496655,5000,UP,15.8,1.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,THANI,SET,+,UP,75.0,12.439019379566574,100/100 (5000),1.85,4.51977401129944,6.779661016949159,3.615819209039552,5000,UP,1.9,1.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,SUPER,SET,++,UP,70.0,15.0,100/100 (5000),0.12,9.090909090909086,13.63636363636363,7.27272727272727,5000,DOWN,0.12,0.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,SUPER,SET,+,UP,73.18181818181816,9.090909090909085,100/100 (5000),0.12,9.090909090909086,13.63636363636363,7.27272727272727,5000,DOWN,0.12,0.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,STGT,SET,+,UP,67.82315786083173,6.411578930415862,100/100 (5000),8.85,4.117647058823525,6.176470588235288,3.2941176470588207,5000,UP,9.15,1.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,STA,SET,+,UP,75.0,11.048314673186576,100/100 (5000),13.4,0.7518796992481176,1.1278195488721765,0.6015037593984941,5000,DOWN,13.4,0.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,SSP,SET,+,UP,65.00943369962557,5.004716849812785,100/100 (5000),3.18,1.2738853503184724,1.9108280254777088,1.019108280254778,5000,UP,3.22,1.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,SNNP,SET,+,UP,71.59527698246985,8.297638491234927,100/100 (5000),7.7,0.6535947712418277,0.9803921568627416,0.5228758169934622,5000,UP,7.8,1.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,TCAP,SET,+,UP,66.23905006734256,5.619525033671279,100/100 (5000),57.25,0.881057268722467,1.3215859030837005,0.7048458149779737,5000,DOWN,57.0,0.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,SIRI,SET,+,UP,68.73034416087253,6.865172080436266,100/100 (5000),1.47,2.7972027972028,4.1958041958042,2.23776223776224,5000,DOWN,1.46,0.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,SJWD,SET,+,UP,71.02283629336551,8.01141814668276,100/100 (5000),8.2,3.797468354430366,5.6962025316455485,3.037974683544293,5000,UP,8.25,1.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,PLANB,SET,+,UP,75.0,14.119532856897177,100/100 (5000),4.28,2.3923444976076684,3.588516746411502,1.9138755980861348,5000,UP,4.54,1.0,2026-02-12 15:00:00
