scan_date,target_date,symbol,exchange,pattern,forecast,prob,conf,stats,price_at_scan,change_pct,threshold,avg_return,total_bars,actual,price_actual,correct,last_update
2026-02-13,2026-02-14,FORTH,SET,++,UP,70.0,15.0,100/100 (5000),7.8,-3.7037037037037015,5.555555555555552,-2.9629629629629615,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,GPSC,SET,+,UP,75.0,12.544711416199528,100/100 (5000),43.0,4.242424242424243,6.363636363636365,3.3939393939393945,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,GULF,SET,+,UP,68.30339902417272,6.651699512086362,100/100 (5000),59.25,1.282051282051282,1.923076923076923,1.0256410256410255,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,GUNKUL,SET,+,UP,75.0,13.22539698498777,100/100 (5000),2.22,0.9090909090909097,1.3636363636363646,0.7272727272727278,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,HMPRO,SET,+,UP,69.37400313495434,7.18700156747717,100/100 (5000),7.05,0.7142857142857117,1.0714285714285676,0.5714285714285694,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,JMART,SET,+,UP,65.67588742842263,5.337943714211313,100/100 (5000),8.2,1.2345679012345634,1.851851851851845,0.9876543209876507,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,JMART,SET,++,DOWN,68.00813647102171,10.804881882613028,100/100 (5000),8.2,1.2345679012345634,1.851851851851845,0.9876543209876507,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,JMT,SET,+,UP,75.0,18.91699329292034,100/100 (5000),10.7,0.943396226415091,1.4150943396226365,0.7547169811320729,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,JMT,SET,++,UP,70.0,14.698241075076423,100/100 (5000),10.7,0.943396226415091,1.4150943396226365,0.7547169811320729,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,JTS,SET,++,UP,65.0598787672506,9.03592726035036,100/100 (5000),62.5,-0.7936507936507936,1.1904761904761905,-0.6349206349206349,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,KBANK,SET,+,UP,68.2925503793396,6.646275189669804,100/100 (5000),195.5,-1.5113350125944585,2.2670025188916876,-1.2090680100755669,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,KTB,SET,+,UP,69.69354942041292,7.346774710206461,100/100 (5000),30.25,-2.4193548387096775,3.629032258064516,-1.935483870967742,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,KTC,SET,+,UP,75.0,13.616129061023376,100/100 (5000),30.5,-0.8130081300813009,1.2195121951219514,-0.6504065040650407,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,MTC,SET,+,UP,66.80335382718782,5.901676913593912,100/100 (5000),39.0,0.6451612903225806,0.967741935483871,0.5161290322580645,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,NEX,SET,+,UP,75.0,11.63371378402107,100/100 (5000),1.36,1.492537313432837,2.2388059701492553,1.1940298507462697,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,ORI,SET,+,UP,72.5544703791646,8.7772351895823,100/100 (5000),2.04,-1.9230769230769247,2.884615384615387,-1.5384615384615399,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,PLANB,SET,+,UP,75.0,14.119532856897177,100/100 (5000),4.54,6.074766355140182,9.112149532710273,4.859813084112146,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,PLANB,SET,++,UP,65.32419914714956,9.194519488289732,100/100 (5000),4.54,6.074766355140182,9.112149532710273,4.859813084112146,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,PR9,SET,+,UP,68.9707947897826,6.985397394891302,100/100 (5000),20.5,1.4851485148514887,2.2277227722772333,1.188118811881191,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,PSL,SET,+,UP,75.0,12.078251398506845,100/100 (5000),6.85,3.787878787878788,5.681818181818182,3.0303030303030307,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,PTG,SET,+,UP,70.22717635930721,7.613588179653608,100/100 (5000),9.2,-1.0752688172043163,1.6129032258064746,-0.8602150537634531,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,PTTGC,SET,+,UP,66.62681940589641,5.813409702948203,100/100 (5000),26.5,-0.9345794392523363,1.4018691588785046,-0.7476635514018691,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,SABUY,SET,+,UP,75.0,14.523809523809517,100/100 (5000),0.2,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,SABUY,SET,++,UP,67.80098121188284,10.680588727129708,100/100 (5000),0.2,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,SAWAD,SET,+,UP,72.6880264156747,8.844013207837353,100/100 (5000),28.25,-1.7391304347826086,2.608695652173913,-1.391304347826087,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,SINGER,SET,+,UP,74.91896404231159,9.959482021155797,100/100 (5000),5.65,0.8928571428571557,1.3392857142857335,0.7142857142857246,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,SINGER,SET,++,UP,67.29585714022411,10.377514284134467,100/100 (5000),5.65,0.8928571428571557,1.3392857142857335,0.7142857142857246,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,SIRI,SET,+,UP,68.73034416087253,6.865172080436266,100/100 (5000),1.46,-0.680272108843538,1.0204081632653068,-0.5442176870748304,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,SJWD,SET,+,UP,71.02283629336551,8.01141814668276,100/100 (5000),8.25,0.6097560975609843,0.9146341463414764,0.4878048780487874,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,SNNP,SET,+,UP,71.59527698246985,8.297638491234927,100/100 (5000),7.8,1.298701298701294,1.948051948051941,1.0389610389610353,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,SSP,SET,+,UP,65.00943369962557,5.004716849812785,100/100 (5000),3.22,1.2578616352201268,1.8867924528301903,1.0062893081761015,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,STA,SET,+,UP,75.0,11.048314673186576,100/100 (5000),13.4,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,STGT,SET,+,UP,67.82315786083173,6.411578930415862,100/100 (5000),9.15,3.3898305084745846,5.084745762711877,2.711864406779668,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,SUPER,SET,+,UP,73.18181818181816,9.090909090909083,100/100 (5000),0.12,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,SUPER,SET,++,UP,70.0,15.0,100/100 (5000),0.12,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,TCAP,SET,+,UP,66.23905006734256,5.619525033671279,100/100 (5000),57.0,-0.43668122270742354,0.6550218340611353,-0.34934497816593885,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,THANI,SET,+,UP,75.0,12.439019379566574,100/100 (5000),1.9,2.7027027027026933,4.05405405405404,2.1621621621621547,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,TOA,SET,+,UP,72.52292564496526,8.761462822482624,100/100 (5000),15.8,6.040268456375841,9.060402684563762,4.832214765100673,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,TQM,SET,+,UP,68.85107225969224,6.9255361298461215,100/100 (5000),13.0,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,TRUE,SET,+,UP,66.98685715806,5.993428579030002,100/100 (5000),13.4,-1.4705882352941124,2.2058823529411686,-1.17647058823529,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,TTB,SET,+,UP,72.36770070904457,8.683850354522283,100/100 (5000),2.02,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,VGI,SET,+,UP,75.0,20.0,100/100 (5000),1.36,22.52252252252252,33.78378378378378,18.01801801801802,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,VGI,SET,++,UP,70.0,15.0,100/100 (5000),1.36,22.52252252252252,33.78378378378378,18.01801801801802,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,WHA,SET,+,UP,71.08723004110333,8.043615020551664,100/100 (5000),4.14,-1.4285714285714404,2.1428571428571606,-1.1428571428571523,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,WHA,SET,++,UP,65.21982735509535,9.131896413057207,100/100 (5000),4.14,-1.4285714285714404,2.1428571428571606,-1.1428571428571523,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,WHAUP,SET,+,UP,65.32532367785825,5.162661838929128,100/100 (5000),4.9,-1.209677419354831,1.8145161290322465,-0.9677419354838648,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,ADP,NASDAQ,-,DOWN,67.0537114388147,6.0268557194073535,100/100 (5000),209.96,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,ADSK,NASDAQ,-,DOWN,69.16861439250263,7.084307196251316,100/100 (5000),223.49,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,AEP,NASDAQ,+,UP,69.7501274087325,7.375063704366247,100/100 (5000),126.43,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,AMAT,NASDAQ,+,UP,72.43089231179329,8.715446155896645,100/100 (5000),328.39,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,AMAT,NASDAQ,++,UP,70.0,12.25290666555333,100/100 (5000),328.39,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,AMD,NASDAQ,-,DOWN,67.14496233501812,6.072481167509058,100/100 (5000),205.94,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,AMD,NASDAQ,++,DOWN,70.0,15.0,100/100 (5000),205.94,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,BIDU,NASDAQ,-,DOWN,68.30316889160625,6.6515844458031275,100/100 (5000),138.38,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,CDNS,NASDAQ,++,DOWN,68.07779246215921,10.846675477295527,100/100 (5000),288.33,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,CHTR,NASDAQ,++,DOWN,67.6097587445047,10.565855246702823,100/100 (5000),238.08,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,CPRT,NASDAQ,-,DOWN,68.68449418894824,6.842247094474119,100/100 (5000),36.72,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,CRWD,NASDAQ,++,UP,68.73396852622326,11.240381115733964,100/100 (5000),411.54,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,CSCO,NASDAQ,-,DOWN,75.0,11.28886252525202,100/100 (5000),75.0,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,CSCO,NASDAQ,++,DOWN,69.10218982038828,11.461313892232965,100/100 (5000),75.0,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,DDOG,NASDAQ,+,UP,71.28532524695518,8.142662623477593,100/100 (5000),126.13,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,DDOG,NASDAQ,++,DOWN,70.0,15.0,100/100 (5000),126.13,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,ENPH,NASDAQ,-,DOWN,73.25685026871757,9.128425134358787,100/100 (5000),44.14,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,ENPH,NASDAQ,++,DOWN,70.0,15.0,100/100 (5000),44.14,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,EXC,NASDAQ,+,UP,73.24102480225346,9.120512401126735,100/100 (5000),47.55,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,FISV,NASDAQ,+,UP,66.63619051773412,5.8180952588670625,100/100 (5000),58.82,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,FISV,NASDAQ,++,UP,68.07854051878844,10.847124311273069,100/100 (5000),58.82,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,GFS,NASDAQ,+,UP,75.0,11.532760929956998,100/100 (5000),48.7,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,GFS,NASDAQ,++,UP,70.0,15.0,100/100 (5000),48.7,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,GOOG,NASDAQ,-,DOWN,68.65562607802914,6.827813039014574,100/100 (5000),309.37,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,GOOGL,NASDAQ,-,DOWN,69.12754680299186,7.063773401495932,100/100 (5000),309.0,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,INTC,NASDAQ,-,DOWN,71.22788235925883,8.113941179629414,100/100 (5000),46.48,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,INTC,NASDAQ,++,DOWN,70.0,12.947110400824934,100/100 (5000),46.48,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,INTU,NASDAQ,-,DOWN,75.0,13.967997260507103,100/100 (5000),397.96,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,INTU,NASDAQ,++,DOWN,67.31673559348823,10.390041356092935,100/100 (5000),397.96,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,KLAC,NASDAQ,++,UP,70.0,15.0,100/100 (5000),1450.85,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,LCID,NASDAQ,-,DOWN,75.0,10.666391106383001,100/100 (5000),9.92,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,LCID,NASDAQ,++,DOWN,70.0,15.0,100/100 (5000),9.92,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,LRCX,NASDAQ,++,UP,70.0,13.376200907427743,100/100 (5000),231.29,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,LULU,NASDAQ,++,DOWN,66.16781043663786,9.700686261982721,100/100 (5000),169.53,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,MAR,NASDAQ,+,UP,72.36118132030138,8.68059066015069,100/100 (5000),355.08,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,MCHP,NASDAQ,+,UP,67.23002612500869,6.115013062504349,100/100 (5000),78.92,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,MCHP,NASDAQ,++,UP,65.42180975153926,9.25308585092356,100/100 (5000),78.92,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,META,NASDAQ,-,DOWN,66.41198192940635,5.705990964703178,100/100 (5000),649.81,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,META,NASDAQ,++,DOWN,66.47749711495527,9.886498268973162,100/100 (5000),649.81,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,MRNA,NASDAQ,++,UP,67.3377183064311,10.402630983858664,100/100 (5000),40.11,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,MRVL,NASDAQ,++,DOWN,65.23513422696881,9.141080536181283,100/100 (5000),78.23,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,MSFT,NASDAQ,++,DOWN,65.99946977166813,9.599681863000878,100/100 (5000),401.84,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,MU,NASDAQ,++,UP,70.0,15.0,100/100 (5000),413.97,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,NFLX,NASDAQ,-,DOWN,65.92814683528078,5.464073417640392,100/100 (5000),75.86,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,NXPI,NASDAQ,+,UP,69.17000008982396,7.0850000449119825,100/100 (5000),242.19,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,NXPI,NASDAQ,++,UP,65.2995522530635,9.179731351838099,100/100 (5000),242.19,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,ODFL,NASDAQ,++,DOWN,69.27371773937762,11.564230643626571,100/100 (5000),185.51,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,PANW,NASDAQ,++,DOWN,65.10265917145226,9.061595502871356,100/100 (5000),162.81,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,PYPL,NASDAQ,++,DOWN,70.0,15.0,100/100 (5000),39.08,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,RIVN,NASDAQ,+,UP,75.0,14.888293295674481,100/100 (5000),14.0,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,RIVN,NASDAQ,++,UP,70.0,15.0,100/100 (5000),14.0,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,ROKU,NASDAQ,++,DOWN,69.58848978677915,11.753093872067488,100/100 (5000),82.93,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,SIRI,NASDAQ,++,DOWN,65.7293105973283,9.437586358396981,100/100 (5000),21.7,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,SNPS,NASDAQ,++,DOWN,67.32589657134474,10.395537942806845,100/100 (5000),423.35,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,TEAM,NASDAQ,-,DOWN,75.0,10.185423060034482,100/100 (5000),86.48,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,TEAM,NASDAQ,++,DOWN,66.734053709578,10.040432225746803,100/100 (5000),86.48,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,TMUS,NASDAQ,+,UP,75.0,10.71323333380061,100/100 (5000),214.68,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,VRSK,NASDAQ,++,UP,66.14222014601191,9.68533208760715,100/100 (5000),179.0,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,WBD,NASDAQ,+,UP,66.13771871406,5.568859357029998,100/100 (5000),28.11,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,XEL,NASDAQ,+,UP,66.1547501540002,5.577375077000101,100/100 (5000),78.98,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,ZM,NASDAQ,-,DOWN,69.37365051089907,7.186825255449536,100/100 (5000),92.24,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,ZS,NASDAQ,++,DOWN,67.91628666538296,10.749771999229768,100/100 (5000),170.9,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,2303,TWSE,++,UP,70.0,15.0,100/100 (5000),62.8,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,2308,TWSE,++,UP,66.03803711177247,9.62282226706348,100/100 (5000),1260.0,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,2330,TWSE,+,UP,69.27734331558139,7.138671657790696,100/100 (5000),1915.0,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,2395,TWSE,+,UP,66.94415336730836,5.972076683654182,100/100 (5000),305.0,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,2454,TWSE,++,UP,65.17767949095142,9.106607694570856,100/100 (5000),1855.0,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,3711,TWSE,+,UP,75.0,16.742872281197563,100/100 (5000),354.5,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,3711,TWSE,++,UP,70.0,13.024045233226493,100/100 (5000),354.5,0.0,0.0,0.0,5000,PENDING,,,2026-02-13 15:00:00
2026-02-13,2026-02-14,3690,HKEX,-,DOWN,75.0,10.220647571905827,100/100 (5000),82.15,-3.182086034177948,4.773129051266922,-2.5456688273423587,5000,PENDING,,,2026-02-13 15:00:00
