status,symbol,price,is_tradeable,acc_score,rr_score,change_pct,pattern,forecast_dir,forecast_label,strategy_name,confidence,total_p,total_n,avg_return,total_events,winning_count,stats,breakdown,threshold,total_bars,group,exchange,_sort_prob
MATCH_FOUND,KBANK,201.0,False,51.4,1.0,0.5,-+,1,UP,MEAN_REVERSION (VOTING),2.799999999999997,94,27,0.07068276343653844,183,94,94,-+:27/26(N); +:94/89(P),0.5,1005,GROUP_A_THAI,SET,51.4
MATCH_FOUND,LH,4.32,False,53.4,1.0,-1.3698630136986212,-,-1,DOWN,MEAN_REVERSION (VOTING),6.799999999999997,0,125,-0.0659236234992432,234,125,125,-:125/109(N),0.5,1005,GROUP_A_THAI,SET,53.4
MATCH_FOUND,MINT,26.5,True,60.1,1.0,0.9523809523809524,+,-1,DOWN,MEAN_REVERSION (VOTING),20.200000000000003,0,116,-0.22904653936464595,193,116,116,+:116/77(N),0.5,1005,GROUP_A_THAI,SET,60.1
MATCH_FOUND,OR,13.5,True,62.3,1.0,-0.7352941176470562,-------,-1,DOWN,MEAN_REVERSION (VOTING),24.599999999999994,0,308,-0.3722009355501038,494,308,308,-------:5/3(NW); ------:9/4(NW); -----:16/8(NW); ----:29/11(N); ---:46/20(N); --:81/38(N); -:152/117(N),0.5,1005,GROUP_A_THAI,SET,62.3
MATCH_FOUND,OSP,17.3,False,56.4,1.0,-3.351955307262558,+++--+---,-1,DOWN,MEAN_REVERSION (VOTING),12.799999999999997,26,221,-0.09227610747560254,392,221,221,+++--+---:1/0(PW); ++--+---:2/0(PW); +--+---:2/0(PW); --+---:2/2(TW); -+---:3/3(TW); +---:8/5(PW); ---:26/25(P); --:67/53(N); -:154/118(N),0.5,1005,GROUP_A_THAI,SET,56.4
MATCH_FOUND,PLANB,4.72,False,54.4,1.0,-1.6666666666666683,-,-1,DOWN,MEAN_REVERSION (VOTING),8.799999999999997,0,160,-0.10716137914378093,294,160,160,-:160/134(N),0.5,1005,GROUP_A_THAI,SET,54.4
MATCH_FOUND,PTTEP,135.5,False,52.9,1.0,1.1194029850746268,+-++--+,-1,DOWN,MEAN_REVERSION (VOTING),5.799999999999997,0,148,-0.15187559943084777,280,148,148,-++--+:1/0(NW); ++--+:1/1(TW); +--+:3/1(PW); --+:14/9(NW); -+:42/39(N); +:106/93(N),0.5,1005,GROUP_A_THAI,SET,52.9
MATCH_FOUND,PTTGC,28.0,False,59.3,1.0,1.8181818181818181,++-+,-1,DOWN,MEAN_REVERSION (VOTING),18.599999999999994,0,226,-0.049234523630223216,381,226,226,++-+:6/4(PW); +-+:21/17(N); -+:72/43(N); +:133/95(N),0.5,1005,GROUP_A_THAI,SET,59.3
MATCH_FOUND,RATCH,31.25,False,54.1,1.0,-1.574803149606299,++++-+---,-1,DOWN,MEAN_REVERSION (VOTING),8.200000000000003,42,112,-0.03567640404093496,207,112,112,+-+---:2/0(PW); -+---:4/1(PW); +---:5/4(PW); ---:15/9(PW); --:42/34(P); -:112/95(N),0.5,1005,GROUP_A_THAI,SET,54.1
MATCH_FOUND,SAWAD,28.75,False,54.6,1.0,-0.8620689655172413,+++---+--,-1,DOWN,MEAN_REVERSION (VOTING),9.200000000000003,0,292,-0.3812799614591918,535,292,292,+++---+--:1/0(NW); ++---+--:1/0(NW); +---+--:4/2(NW); ---+--:6/3(NW); --+--:12/10(PW); -+--:19/14(N); +--:34/28(N); --:70/69(N); -:169/132(N),0.5,1005,GROUP_A_THAI,SET,54.6
